,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
278,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,audio_features,7jk7gqyEonmVVYahZN5zhW,spotify:track:7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,192360,4
279,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4
280,0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.03,audio_features,2VEsmoek0sol9MnJFyoG9e,spotify:track:2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/tracks/2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/audio-analysis/2VEsmoek0sol9MnJFyoG9e,175093,4
281,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4
282,0.811,0.757,0,-6.447,1,0.23,0.298,0.0,0.103,0.565,130.993,audio_features,6vVfNqiMSku4FrqsqhurBK,spotify:track:6vVfNqiMSku4FrqsqhurBK,https://api.spotify.com/v1/tracks/6vVfNqiMSku4FrqsqhurBK,https://api.spotify.com/v1/audio-analysis/6vVfNqiMSku4FrqsqhurBK,246600,4
283,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133,4
284,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,audio_features,30cSNer6TV8x2utjULVeQ5,spotify:track:30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920,4
285,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/audio-analysis/3F9ByoUqu31xU0I3G5xfVg,284373,4
286,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033,audio_features,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/audio-analysis/1jUA4rb6ZCv4gby4YU53xq,264373,4
287,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,audio_features,0ALV8l7nqbjwSZ2w9hS2CI,spotify:track:0ALV8l7nqbjwSZ2w9hS2CI,https://api.spotify.com/v1/tracks/0ALV8l7nqbjwSZ2w9hS2CI,https://api.spotify.com/v1/audio-analysis/0ALV8l7nqbjwSZ2w9hS2CI,236213,4
